gameorder,game_id,lg_id,_iscopy,variable,date_game,group,is_playoffs,team_id,fran_id,pts,elo_i,value,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
19661,197803050SAS,NBA,0,1978,3/5/1978,63,0,SAS,Spurs,98,1584.2078,1585.6764,49.532337,NOJ,Jazz,97,1458.6718,1457.2031,H,W,0.78554702,NULL
19668,197803070SAS,NBA,0,1978,3/7/1978,64,0,SAS,Spurs,129,1585.6764,1589.7002,49.935257,NJN,Nets,98,1331.6655,1327.6417,H,W,0.88471419,NULL
19675,197803080SAS,NBA,0,1978,3/8/1978,65,0,SAS,Spurs,94,1589.7002,1583.1715,49.280632,SEA,Thunder,95,1535.7197,1542.2484,H,L,0.70814317,NULL
19690,197803110SAS,NBA,0,1978,3/11/1978,66,0,SAS,Spurs,116,1583.1715,1590.7328,50.038368,WSB,Wizards,101,1545.5695,1538.0082,H,W,0.68828231,NULL
19700,197803140BUF,NBA,1,1978,3/14/1978,67,0,SAS,Spurs,115,1590.7328,1578.7922,48.839024,BUF,Clippers,123,1409.491,1421.4315,A,L,0.61483109,NULL
19708,197803150DET,NBA,1,1978,3/15/1978,68,0,SAS,Spurs,135,1578.7922,1598.8929,50.848888,DET,Pistons,106,1462.8754,1442.7747,A,W,0.52289021,NULL
19723,197803170POR,NBA,1,1978,3/17/1978,69,0,SAS,Spurs,118,1598.8929,1626.203,53.499485,POR,Trailblazers,99,1679.6182,1652.3081,A,W,0.26108479,NULL
19737,197803190SEA,NBA,1,1978,3/19/1978,70,0,SAS,Spurs,98,1626.203,1613.0677,52.237259,SEA,Thunder,116,1564.8854,1578.0206,A,L,0.44456047,NULL
19748,197803210SAS,NBA,0,1978,3/21/1978,71,0,SAS,Spurs,109,1613.0677,1617.1703,52.634113,LAL,Lakers,105,1606.9635,1602.861,H,W,0.64811987,NULL
19759,197803230SAS,NBA,0,1978,3/23/1978,72,0,SAS,Spurs,123,1617.1703,1623.1486,53.208179,DEN,Nuggets,106,1514.2507,1508.2725,H,W,0.76280123,NULL
19769,197803250KCK,NBA,1,1978,3/25/1978,73,0,SAS,Spurs,132,1623.1486,1627.0204,53.577206,KCK,Kings,130,1466.2776,1462.4058,A,W,0.58112073,NULL
19786,197803280SAS,NBA,0,1978,3/28/1978,74,0,SAS,Spurs,94,1627.0204,1602.2169,51.176762,GSW,Warriors,108,1498.7692,1523.5726,H,L,0.78816831,NULL
19790,197803290IND,NBA,1,1978,3/29/1978,75,0,SAS,Spurs,106,1602.2169,1612.8024,52.21151,IND,Pacers,91,1440.7482,1430.1627,A,W,0.58754909,NULL
19795,197803300CLE,NBA,1,1978,3/30/1978,76,0,SAS,Spurs,99,1612.8024,1618.6033,52.772179,CLE,Cavaliers,95,1489.8623,1484.0614,A,W,0.53296554,NULL
19799,197803310BOS,NBA,1,1978,3/31/1978,77,0,SAS,Spurs,120,1618.6033,1623.8026,53.270672,BOS,Celtics,117,1499.2631,1494.0637,A,W,0.52780408,NULL
19818,197804020SAS,NBA,0,1978,4/2/1978,78,0,SAS,Spurs,111,1623.8026,1628.7057,53.737141,PHI,Sixers,107,1658.9508,1654.0477,H,W,0.59226024,NULL
19830,197804040SAS,NBA,0,1978,4/4/1978,79,0,SAS,Spurs,125,1628.7057,1632.5221,54.097721,PHO,Suns,119,1564.0172,1560.2008,H,W,0.72071743,NULL
19841,197804060SAS,NBA,0,1978,4/6/1978,80,0,SAS,Spurs,123,1632.5221,1635.1404,54.343811,KCK,Kings,116,1477.6202,1475.002,H,W,0.81265169,NULL
19848,197804070MIL,NBA,1,1978,4/7/1978,81,0,SAS,Spurs,102,1635.1404,1626.4708,53.524963,MIL,Bucks,108,1502.9771,1511.6466,A,L,0.54615498,NULL
19862,197804090NOJ,NBA,1,1978,4/9/1978,82,0,SAS,Spurs,132,1626.4708,1604.5037,51.401524,NOJ,Jazz,153,1449.928,1471.8951,A,L,0.60840583,NULL
19875,197804160SAS,NBA,0,1978,4/16/1978,83,1,SAS,Spurs,114,1604.5037,1610.0126,51.940228,WSB,Wizards,103,1542.6196,1537.1107,H,W,0.7174564,NULL
19880,197804180SAS,NBA,0,1978,4/18/1978,84,1,SAS,Spurs,117,1610.0126,1599.2948,50.888599,WSB,Wizards,121,1537.1107,1547.8285,H,L,0.73013413,NULL
19884,197804210WSB,NBA,1,1978,4/21/1978,85,1,SAS,Spurs,105,1599.2948,1589.137,49.878967,WSB,Wizards,118,1547.8285,1557.9863,A,L,0.43060517,NULL
19888,197804230WSB,NBA,1,1978,4/23/1978,86,1,SAS,Spurs,95,1589.137,1584.8746,49.451843,WSB,Wizards,98,1557.9863,1562.2487,A,L,0.40219468,NULL
19890,197804250SAS,NBA,0,1978,4/25/1978,87,1,SAS,Spurs,116,1584.8746,1591.5031,50.115208,WSB,Wizards,105,1562.2487,1555.6202,H,W,0.66949278,NULL
19893,197804280WSB,NBA,1,1978,4/28/1978,88,1,SAS,Spurs,100,1591.5031,1587.1556,49.680664,WSB,Wizards,103,1555.6202,1559.9677,A,L,0.40876138,NULL
19918,197810130DEN,NBA,1,1979,10/13/1978,1,0,SAS,Spurs,117,1566.6167,1563.307,47.215038,DEN,Nuggets,118,1518.1899,1521.4996,A,L,0.42632049,NULL
19930,197810140SAS,NBA,0,1979,10/14/1978,2,0,SAS,Spurs,153,1563.307,1579.5647,48.869823,MIL,Bucks,111,1532.6785,1516.4208,H,W,0.67960525,NULL
19939,197810170PHO,NBA,1,1979,10/17/1978,3,0,SAS,Spurs,110,1579.5647,1586.426,49.560631,PHO,Suns,107,1538.8746,1532.0133,A,W,0.41546571,NULL
19949,197810180SDC,NBA,1,1979,10/18/1978,4,0,SAS,Spurs,127,1586.426,1589.6711,49.885616,SDC,Clippers,125,1388.1393,1384.8942,A,W,0.63778979,NULL
19957,197810200SEA,NBA,1,1979,10/20/1978,5,0,SAS,Spurs,117,1589.6711,1580.3485,48.948982,SEA,Thunder,133,1590.8336,1600.1563,A,L,0.3583948,NULL
19966,197810220LAL,NBA,1,1979,10/22/1978,6,0,SAS,Spurs,121,1580.3485,1571.1808,48.019417,LAL,Lakers,134,1553.65,1562.8177,A,L,0.39604843,NULL
19975,197810240SAS,NBA,0,1979,10/24/1978,7,0,SAS,Spurs,132,1571.1808,1577.8649,48.697945,BOS,Celtics,109,1449.1047,1442.4207,H,W,0.78217262,NULL
19999,197810280SAS,NBA,0,1979,10/28/1978,8,0,SAS,Spurs,150,1577.8649,1584.6608,49.383369,DET,Pistons,126,1453.1674,1446.3715,H,W,0.78473276,NULL
20010,197810310SAS,NBA,0,1979,10/31/1978,9,0,SAS,Spurs,138,1584.6608,1578.3896,48.751038,GSW,Warriors,139,1545.9331,1552.2042,H,L,0.6896708,NULL
20017,197811010PHI,NBA,1,1979,11/1/1978,10,0,SAS,Spurs,115,1578.3896,1576.019,48.510986,PHI,Sixers,116,1606.6646,1609.0352,A,L,0.32335198,NULL
20022,197811030BOS,NBA,1,1979,11/3/1978,11,0,SAS,Spurs,110,1576.019,1583.4517,49.261765,BOS,Celtics,103,1443.4429,1436.0103,A,W,0.54674399,NULL
20037,197811040WSB,NBA,1,1979,11/4/1978,12,0,SAS,Spurs,119,1583.4517,1578.6055,48.772865,WSB,Wizards,124,1576.0426,1580.8888,A,L,0.36981833,NULL
20049,197811080SAS,NBA,0,1979,11/8/1978,13,0,SAS,Spurs,163,1578.6055,1586.2439,49.542355,SDC,Clippers,125,1412.8729,1405.2345,H,W,0.82195944,NULL
20059,197811100NOJ,NBA,1,1979,11/10/1978,14,0,SAS,Spurs,102,1586.2439,1574.0377,48.309944,NOJ,Jazz,113,1457.3739,1469.5801,A,L,0.54145193,NULL
20069,197811110SAS,NBA,0,1979,11/11/1978,15,0,SAS,Spurs,143,1574.0377,1585.3407,49.451683,WSB,Wizards,124,1590.1085,1578.8055,H,W,0.61848795,NULL
20084,197811150SAS,NBA,0,1979,11/15/1978,16,0,SAS,Spurs,119,1585.3407,1573.3849,48.243622,PHO,Suns,125,1547.9097,1559.8655,H,L,0.68807101,NULL
20099,197811180HOU,NBA,1,1979,11/18/1978,17,0,SAS,Spurs,120,1573.3849,1564.5552,47.342896,HOU,Rockets,126,1435.8629,1444.6926,A,L,0.5537895,NULL
20112,197811210SAS,NBA,0,1979,11/21/1978,18,0,SAS,Spurs,103,1564.5552,1550.6874,45.915806,IND,Pacers,108,1426.3756,1440.2434,H,L,0.79755324,NULL
20121,197811230MIL,NBA,1,1979,11/23/1978,19,0,SAS,Spurs,116,1550.6874,1555.8109,46.444653,MIL,Bucks,114,1466.892,1461.7684,A,W,0.47669661,NULL
20138,197811250SAS,NBA,0,1979,11/25/1978,20,0,SAS,Spurs,151,1555.8109,1566.7166,47.563995,NJN,Nets,110,1447.0791,1436.1735,H,W,0.76880163,NULL
20153,197811290SAS,NBA,0,1979,11/29/1978,21,0,SAS,Spurs,114,1566.7166,1556.3341,46.498558,PHI,Sixers,120,1578.6816,1589.0641,H,L,0.62404889,NULL
20174,197812020SAS,NBA,0,1979,12/2/1978,22,0,SAS,Spurs,93,1556.3341,1538.7611,44.678635,DEN,Nuggets,104,1506.9819,1524.5549,H,L,0.70260638,NULL
20190,197812060SAS,NBA,0,1979,12/6/1978,23,0,SAS,Spurs,112,1538.7611,1542.5475,45.072258,LAL,Lakers,111,1621.3225,1617.5361,H,W,0.52507508,NULL
20194,197812080GSW,NBA,1,1979,12/8/1978,24,0,SAS,Spurs,123,1542.5475,1563.8124,47.266819,GSW,Warriors,105,1543.7098,1522.4449,A,W,0.35839498,NULL
20210,197812100SEA,NBA,1,1979,12/10/1978,25,0,SAS,Spurs,99,1563.8124,1556.996,46.566719,SEA,Thunder,112,1603.4347,1610.2511,A,L,0.30922806,NULL
20213,197812120DEN,NBA,1,1979,12/12/1978,26,0,SAS,Spurs,103,1556.996,1552.3553,46.088161,DEN,Nuggets,107,1534.8883,1539.5289,A,L,0.389745,NULL
20222,197812130SAS,NBA,0,1979,12/13/1978,27,0,SAS,Spurs,139,1552.3553,1561.9508,47.075974,NYK,Knicks,109,1463.8323,1454.2368,H,W,0.7474817,NULL
20230,197812150IND,NBA,1,1979,12/15/1978,28,0,SAS,Spurs,125,1561.9508,1571.7699,48.079388,IND,Pacers,113,1417.8121,1407.993,A,W,0.5631811,NULL
20238,197812160SAS,NBA,0,1979,12/16/1978,29,0,SAS,Spurs,104,1571.7699,1576.5009,48.559818,GSW,Warriors,96,1518.3396,1513.6086,H,W,0.70748818,NULL
20248,197812190CLE,NBA,1,1979,12/19/1978,30,0,SAS,Spurs,113,1576.5009,1584.5009,49.367294,CLE,Cavaliers,106,1463.0132,1455.0132,A,W,0.5194006,NULL
20259,197812200SAS,NBA,0,1979,12/20/1978,31,0,SAS,Spurs,131,1584.5009,1591.9347,50.111614,CHI,Bulls,102,1450.952,1443.5182,H,W,0.7932151,NULL
20263,197812220CHI,NBA,1,1979,12/22/1978,32,0,SAS,Spurs,103,1591.9347,1601.0676,51.017437,CHI,Bulls,92,1443.5182,1434.3853,A,W,0.56922936,NULL
20269,197812230DET,NBA,1,1979,12/23/1978,33,0,SAS,Spurs,130,1601.0676,1605.8611,51.488796,DET,Pistons,126,1430.8213,1426.0278,A,W,0.59973729,NULL
20281,197812260SAS,NBA,0,1979,12/26/1978,34,0,SAS,Spurs,124,1605.8611,1611.3484,52.024761,ATL,Hawks,111,1521.4034,1515.9161,H,W,0.74303889,NULL
20284,197812270ATL,NBA,1,1979,12/27/1978,35,0,SAS,Spurs,107,1611.3484,1602.421,51.150814,ATL,Hawks,115,1515.9161,1524.8435,A,L,0.49342686,NULL
20295,197812280SAS,NBA,0,1979,12/28/1978,36,0,SAS,Spurs,112,1602.421,1606.5457,51.555878,MIL,Bucks,103,1506.9143,1502.7897,H,W,0.75499398,NULL
20309,197812300PHI,NBA,1,1979,12/30/1978,37,0,SAS,Spurs,100,1606.5457,1618.0239,52.671333,PHI,Sixers,94,1629.1119,1617.6337,A,W,0.33058327,NULL
20325,197901030SAS,NBA,0,1979,1/3/1979,38,0,SAS,Spurs,123,1618.0239,1622.587,53.109718,NOJ,Jazz,97,1408.8462,1404.2831,H,W,0.85566849,NULL
20334,197901050NJN,NBA,1,1979,1/5/1979,39,0,SAS,Spurs,110,1622.587,1628.0323,53.628906,NJN,Nets,104,1435.1293,1429.684,A,W,0.62326914,NULL
20344,197901060NYK,NBA,1,1979,1/6/1979,40,0,SAS,Spurs,105,1628.0323,1621.3523,52.991386,NYK,Knicks,108,1476.9323,1483.6123,A,L,0.57301325,NULL
20356,197901090SAS,NBA,0,1979,1/9/1979,41,0,SAS,Spurs,116,1621.3523,1622.3329,53.085381,DET,Pistons,114,1388.7607,1387.7802,H,W,0.87152958,NULL
20365,197901110SAS,NBA,0,1979,1/11/1979,42,0,SAS,Spurs,140,1622.3329,1627.9576,53.621815,SDC,Clippers,111,1436.7711,1431.1464,H,W,0.83805484,NULL
20377,197901130SAS,NBA,0,1979,1/13/1979,43,0,SAS,Spurs,117,1627.9576,1632.0358,54.007797,CLE,Cavaliers,103,1476.543,1472.4648,H,W,0.80957627,NULL
20396,197901170SAS,NBA,0,1979,1/17/1979,44,0,SAS,Spurs,119,1632.0358,1638.901,54.651791,DEN,Nuggets,101,1548.8853,1542.02,H,W,0.74159962,NULL
20403,197901190KCK,NBA,1,1979,1/19/1979,45,0,SAS,Spurs,113,1638.901,1634.6134,54.250454,KCK,Kings,115,1570.3622,1574.6498,A,L,0.45484704,NULL
20413,197901200SAS,NBA,0,1979,1/20/1979,46,0,SAS,Spurs,113,1634.6134,1619.8395,52.846111,POR,Trailblazers,118,1466.1578,1480.9318,H,L,0.82424176,NULL
20432,197901240SAS,NBA,0,1979,1/24/1979,47,0,SAS,Spurs,124,1619.8395,1630.2574,53.839794,KCK,Kings,95,1552.9738,1542.5558,H,W,0.72323316,NULL
20444,197901260SAS,NBA,0,1979,1/26/1979,48,0,SAS,Spurs,125,1630.2574,1637.9637,54.564304,SEA,Thunder,108,1578.847,1571.1407,H,W,0.7050761,NULL
20445,197901270ATL,NBA,1,1979,1/27/1979,49,0,SAS,Spurs,113,1637.9637,1628.7046,53.692699,ATL,Hawks,120,1511.1578,1520.417,A,L,0.53850043,NULL
20451,197901280IND,NBA,1,1979,1/28/1979,50,0,SAS,Spurs,110,1628.7046,1612.8499,52.170719,IND,Pacers,123,1452.7123,1468.567,A,L,0.60765052,NULL
20458,197901300CHI,NBA,1,1979,1/30/1979,51,0,SAS,Spurs,112,1612.8499,1616.8833,52.561291,CHI,Bulls,108,1402.9543,1398.9209,A,W,0.65308094,NULL
20473,197902010SAS,NBA,0,1979,2/1/1979,52,0,SAS,Spurs,122,1616.8833,1611.6068,52.049904,WSB,Wizards,123,1638.0452,1643.3217,H,L,0.6115492,NULL
20481,197902020PHO,NBA,1,1979,2/2/1979,53,0,SAS,Spurs,108,1611.6068,1596.3947,50.555195,PHO,Suns,133,1570.8645,1586.0767,A,L,0.41553873,NULL
20489,197902060LAL,NBA,1,1979,2/6/1979,54,0,SAS,Spurs,111,1596.3947,1590.0516,49.923645,LAL,Lakers,119,1585.6808,1592.0238,A,L,0.37426281,NULL
20500,197902070SDC,NBA,1,1979,2/7/1979,55,0,SAS,Spurs,126,1590.0516,1601.801,51.089741,SDC,Clippers,113,1478.7794,1467.03,A,W,0.51621634,NULL
20511,197902090POR,NBA,1,1979,2/9/1979,56,0,SAS,Spurs,106,1601.801,1587.2515,49.643402,POR,Trailblazers,125,1523.849,1538.3986,A,L,0.46831292,NULL
20516,197902110GSW,NBA,1,1979,2/11/1979,57,0,SAS,Spurs,125,1587.2515,1602.6366,51.172039,GSW,Warriors,107,1490.0048,1474.6196,A,W,0.49603778,NULL
20535,197902140SAS,NBA,0,1979,2/14/1979,58,0,SAS,Spurs,149,1602.6366,1609.6245,51.856812,BOS,Celtics,119,1452.7092,1445.7213,H,W,0.80825287,NULL
20548,197902160SAS,NBA,0,1979,2/16/1979,59,0,SAS,Spurs,121,1609.6245,1611.598,52.049049,POR,Trailblazers,120,1542.7201,1540.7466,H,W,0.72327775,NULL
20553,197902180DET,NBA,1,1979,2/18/1979,60,0,SAS,Spurs,104,1611.598,1590.1616,49.934635,DET,Pistons,124,1431.957,1453.3934,A,L,0.61264646,NULL
20565,197902200SAS,NBA,0,1979,2/20/1979,61,0,SAS,Spurs,118,1590.1616,1598.1587,50.73,SEA,Thunder,102,1555.2961,1547.2991,H,W,0.68489254,NULL
20592,197902250SAS,NBA,0,1979,2/25/1979,62,0,SAS,Spurs,127,1598.1587,1604.9371,51.398167,HOU,Rockets,107,1497.9615,1491.1831,H,W,0.75995404,NULL
20606,197902280SAS,NBA,0,1979,2/28/1979,63,0,SAS,Spurs,135,1604.9371,1609.9832,51.891785,NYK,Knicks,112,1429.9275,1424.8815,H,W,0.82964069,NULL
20617,197903020SAS,NBA,0,1979,3/2/1979,64,0,SAS,Spurs,129,1609.9832,1613.7825,52.261223,KCK,Kings,125,1586.912,1583.1127,H,W,0.67005956,NULL
20628,197903040WSB,NBA,1,1979,3/4/1979,65,0,SAS,Spurs,128,1613.7825,1611.3678,52.026649,WSB,Wizards,129,1638.0603,1640.475,A,L,0.32840657,NULL
20631,197903060NJN,NBA,1,1979,3/6/1979,66,0,SAS,Spurs,103,1611.3678,1616.8154,52.554737,NJN,Nets,99,1472.3774,1466.9298,A,W,0.55587727,NULL
20649,197903100NYK,NBA,1,1979,3/10/1979,67,0,SAS,Spurs,111,1616.8154,1619.5547,52.818726,NYK,Knicks,110,1420.5809,1417.8417,A,W,0.63505626,NULL
20671,197903140SAS,NBA,0,1979,3/14/1979,68,0,SAS,Spurs,125,1619.5547,1625.1603,53.35561,LAL,Lakers,112,1539.3965,1533.7909,H,W,0.73828501,NULL
20675,197903150NOJ,NBA,1,1979,3/15/1979,69,0,SAS,Spurs,122,1625.1603,1617.0345,52.575893,NOJ,Jazz,124,1355.3479,1363.4736,A,L,0.72661555,NULL
20682,197903160SAS,NBA,0,1979,3/16/1979,70,0,SAS,Spurs,122,1617.0345,1604.4639,51.351704,PHO,Suns,128,1560.5735,1573.1442,H,L,0.71108556,NULL
20694,197903180MIL,NBA,1,1979,3/18/1979,71,0,SAS,Spurs,127,1604.4639,1590.6431,49.982727,MIL,Bucks,147,1548.6305,1562.4513,A,L,0.43677932,NULL
20705,197903200SAS,NBA,0,1979,3/20/1979,72,0,SAS,Spurs,120,1590.6431,1579.6945,48.882931,PHI,Sixers,124,1509.0721,1520.0208,H,L,0.73985332,NULL
20710,197903210KCK,NBA,1,1979,3/21/1979,73,0,SAS,Spurs,123,1579.6945,1590.4613,49.964573,KCK,Kings,116,1552.168,1541.4011,A,W,0.39718908,NULL
20725,197903230SAS,NBA,0,1979,3/23/1979,74,0,SAS,Spurs,108,1590.4613,1577.2742,48.638149,ATL,Hawks,115,1547.9014,1561.0885,H,L,0.69437236,NULL
20735,197903250SAS,NBA,0,1979,3/25/1979,75,0,SAS,Spurs,113,1577.2742,1560.8918,46.967289,IND,Pacers,121,1478.3553,1494.7377,H,L,0.75860906,NULL
20751,197903280SAS,NBA,0,1979,3/28/1979,76,0,SAS,Spurs,122,1560.8918,1565.9414,47.484745,NOJ,Jazz,94,1360.3512,1355.3016,H,W,0.84941894,NULL
20763,197903300SAS,NBA,0,1979,3/30/1979,77,0,SAS,Spurs,116,1565.9414,1559.6827,46.84309,HOU,Rockets,117,1527.9529,1534.2115,H,L,0.68875939,NULL
20770,197904010BOS,NBA,1,1979,4/1/1979,78,0,SAS,Spurs,112,1559.6827,1563.0731,47.191067,BOS,Celtics,110,1371.3979,1368.0076,A,W,0.62438631,NULL
20779,197904030CLE,NBA,1,1979,4/3/1979,79,0,SAS,Spurs,116,1563.0731,1568.0782,47.703091,CLE,Cavaliers,112,1403.1892,1398.1841,A,W,0.58533645,NULL
20791,197904040SAS,NBA,0,1979,4/4/1979,80,0,SAS,Spurs,110,1568.0782,1570.6956,47.970001,NJN,Nets,103,1413.1047,1410.4874,H,W,0.81271446,NULL
20807,197904070HOU,NBA,1,1979,4/7/1979,81,0,SAS,Spurs,106,1570.6956,1558.8796,46.760536,HOU,Rockets,123,1525.9338,1537.7498,A,L,0.4211688,NULL
20817,197904080SAS,NBA,0,1979,4/8/1979,82,0,SAS,Spurs,117,1558.8796,1563.0006,47.183632,CLE,Cavaliers,101,1392.8156,1388.6946,H,W,0.82223856,NULL
20829,197904150SAS,NBA,0,1979,4/15/1979,83,1,SAS,Spurs,119,1563.0006,1570.9463,47.995541,PHI,Sixers,106,1556.8223,1548.8766,H,W,0.64821714,NULL
20832,197904170SAS,NBA,0,1979,4/17/1979,84,1,SAS,Spurs,121,1570.9463,1573.3856,48.243698,PHI,Sixers,120,1548.8766,1546.4373,H,W,0.66878384,NULL
20839,197904200PHI,NBA,1,1979,4/20/1979,85,1,SAS,Spurs,115,1573.3856,1566.5851,47.550556,PHI,Sixers,123,1546.4373,1553.2378,A,L,0.39639258,NULL
20842,197904220PHI,NBA,1,1979,4/22/1979,86,1,SAS,Spurs,115,1566.5851,1574.0601,48.312214,PHI,Sixers,112,1553.2378,1545.7628,A,W,0.37781966,NULL
20848,197904260SAS,NBA,0,1979,4/26/1979,87,1,SAS,Spurs,97,1574.0601,1546.8104,45.514511,PHI,Sixers,120,1545.7628,1573.0125,H,L,0.67667615,NULL
20850,197904290PHI,NBA,1,1979,4/29/1979,88,1,SAS,Spurs,90,1546.8104,1543.9492,45.217789,PHI,Sixers,92,1573.0125,1575.8737,A,L,0.32596827,NULL
20853,197905020SAS,NBA,0,1979,5/2/1979,89,1,SAS,Spurs,111,1543.9492,1548.2253,45.661072,PHI,Sixers,108,1575.8737,1571.5975,H,W,0.59673387,NULL
20855,197905040WSB,NBA,1,1979,5/4/1979,90,1,SAS,Spurs,118,1548.2253,1574.2941,48.335976,WSB,Wizards,97,1583.7505,1557.6818,A,W,0.31428856,NULL
20857,197905060WSB,NBA,1,1979,5/6/1979,91,1,SAS,Spurs,95,1574.2941,1562.5546,47.137901,WSB,Wizards,115,1557.6818,1569.4213,A,L,0.38224787,NULL
20859,197905090SAS,NBA,0,1979,5/9/1979,92,1,SAS,Spurs,116,1562.5546,1565.874,47.477852,WSB,Wizards,114,1569.4213,1566.1018,H,W,0.63090897,NULL
20860,197905110SAS,NBA,0,1979,5/11/1979,93,1,SAS,Spurs,118,1565.874,1575.2542,48.433418,WSB,Wizards,102,1566.1018,1556.7217,H,W,0.63976288,NULL
20863,197905130WSB,NBA,1,1979,5/13/1979,94,1,SAS,Spurs,103,1575.2542,1570.684,47.968819,WSB,Wizards,107,1556.7217,1561.2919,A,L,0.38486129,NULL
20864,197905160SAS,NBA,0,1979,5/16/1979,95,1,SAS,Spurs,100,1570.684,1557.7006,46.639248,WSB,Wizards,108,1561.2919,1574.2753,H,L,0.65242404,NULL
20866,197905180WSB,NBA,1,1979,5/18/1979,96,1,SAS,Spurs,105,1557.7006,1554.7106,46.331226,WSB,Wizards,107,1574.2753,1577.2653,A,L,0.33825999,NULL
20887,197910130SAS,NBA,0,1980,10/13/1979,1,0,SAS,Spurs,110,1542.283,1533.9006,44.135788,DET,Pistons,112,1459.8499,1468.2322,H,L,0.74080741,NULL
20892,197910160ATL,NBA,1,1980,10/16/1979,2,0,SAS,Spurs,118,1533.9006,1540.9944,44.874432,ATL,Hawks,116,1552.5392,1545.4454,A,W,0.3356058,NULL
20908,197910180CLE,NBA,1,1980,10/18/1979,3,0,SAS,Spurs,134,1540.9944,1531.0594,43.839344,CLE,Cavaliers,141,1393.444,1403.3789,A,L,0.56800646,NULL
20924,197910200SAS,NBA,0,1980,10/20/1979,4,0,SAS,Spurs,129,1531.0594,1532.7957,44.020535,CLE,Cavaliers,127,1403.3789,1401.6427,H,W,0.78761929,NULL
20937,197910230SAS,NBA,0,1980,10/23/1979,5,0,SAS,Spurs,129,1532.7957,1537.4733,44.50808,BOS,Celtics,120,1462.634,1457.9564,H,W,0.72701478,NULL
20948,197910260DET,NBA,1,1980,10/26/1979,6,0,SAS,Spurs,129,1537.4733,1552.4462,46.061321,DET,Pistons,113,1454.9196,1439.9467,A,W,0.47491384,NULL
20961,197910270SAS,NBA,0,1980,10/27/1979,7,0,SAS,Spurs,128,1552.4462,1556.4255,46.471848,IND,Pacers,121,1479.0577,1475.0784,H,W,0.73068565,NULL
20971,197910300PHO,NBA,1,1980,10/30/1979,8,0,SAS,Spurs,109,1556.4255,1542.6145,45.042789,PHO,Suns,142,1583.7203,1597.5314,A,L,0.32458764,NULL
20978,197910310SDC,NBA,1,1980,10/31/1979,9,0,SAS,Spurs,130,1542.6145,1552.7615,46.093887,SDC,Clippers,123,1496.5758,1486.4288,A,W,0.42296189,NULL
20989,197911020SEA,NBA,1,1980,11/2/1979,10,0,SAS,Spurs,107,1552.7615,1546.8022,45.477318,SEA,Thunder,117,1585.5969,1591.5562,A,L,0.31763488,NULL
21000,197911040POR,NBA,1,1980,11/4/1979,11,0,SAS,Spurs,124,1546.8022,1544.1564,45.202888,POR,Trailblazers,127,1620.0769,1622.7228,A,L,0.26944327,NULL
21006,197911060SAS,NBA,0,1980,11/6/1979,12,0,SAS,Spurs,108,1544.1564,1547.8885,45.589874,NJN,Nets,95,1385.2286,1381.4965,H,W,0.81615448,NULL
21008,197911070BOS,NBA,1,1980,11/7/1979,13,0,SAS,Spurs,105,1547.8885,1539.4126,44.70993,BOS,Celtics,117,1527.4948,1535.9707,A,L,0.38740104,NULL
21023,197911090WSB,NBA,1,1980,11/9/1979,14,0,SAS,Spurs,116,1539.4126,1531.1158,43.84523,WSB,Wizards,125,1481.0439,1489.3407,A,L,0.44037277,NULL
21029,197911100NYK,NBA,1,1980,11/10/1979,15,0,SAS,Spurs,123,1531.1158,1537.7637,44.538315,NYK,Knicks,119,1444.8751,1438.2273,A,W,0.48020917,NULL
21042,197911130SAS,NBA,0,1980,11/13/1979,16,0,SAS,Spurs,131,1537.7637,1541.7183,44.949673,GSW,Warriors,127,1523.4912,1519.5366,H,W,0.65876716,NULL
21052,197911150SAS,NBA,0,1980,11/15/1979,17,0,SAS,Spurs,136,1541.7183,1544.1945,45.206844,NYK,Knicks,132,1430.6577,1428.1815,H,W,0.77117574,NULL
21058,197911160PHI,NBA,1,1980,11/16/1979,18,0,SAS,Spurs,106,1544.1945,1550.6768,45.878445,PHI,Sixers,105,1595.4275,1588.9452,A,W,0.29513627,NULL
21071,197911180NJN,NBA,1,1980,11/18/1979,19,0,SAS,Spurs,105,1550.6768,1545.054,45.296032,NJN,Nets,107,1407.5402,1413.163,A,L,0.5617615,NULL
21081,197911200SAS,NBA,0,1980,11/20/1979,20,0,SAS,Spurs,114,1545.054,1537.1904,44.478626,PHI,Sixers,118,1581.7012,1589.5647,H,L,0.59017479,NULL
21099,197911230SAS,NBA,0,1980,11/23/1979,21,0,SAS,Spurs,128,1537.1904,1545.5109,45.343426,WSB,Wizards,108,1478.4531,1470.1327,H,W,0.71377003,NULL
21117,197911270SAS,NBA,0,1980,11/27/1979,22,0,SAS,Spurs,120,1545.5109,1519.7329,42.654892,ATL,Hawks,143,1536.9203,1562.6982,H,L,0.65137702,NULL
21138,197911300SAS,NBA,0,1980,11/30/1979,23,0,SAS,Spurs,107,1519.7329,1527.4957,43.467094,POR,Trailblazers,100,1598.349,1590.5862,H,W,0.53073514,NULL
21141,197912010DET,NBA,1,1980,12/1/1979,24,0,SAS,Spurs,124,1527.4957,1516.2844,42.293633,DET,Pistons,134,1406.0077,1417.219,A,L,0.53088439,NULL
